,Quarter,HB,CancerType,NumberOfEligibleReferrals62DayStandard,NumberOfEligibleReferralsTreatedWithin62Days,Date,DateSquared,Pandemic,PopSize,Pandemic_cat,JustPandemic,PandemicRecovery,HB_Cancertypes,Date_Cancertypes,Date_HB,Pandemic_cat_Cancertypes,Pandemic_cat_HB
1733,2015Q3,1,3,3,3,14,196,0.0,114030.0,0,0.0,0.0,13,143,197,3,1
1734,2015Q3,1,4,14,14,14,196,0.0,114030.0,0,0.0,0.0,14,144,197,4,1
1735,2015Q3,1,5,4,4,14,196,0.0,114030.0,0,0.0,0.0,15,145,197,5,1
1736,2015Q3,1,6,3,3,14,196,0.0,114030.0,0,0.0,0.0,16,146,197,6,1
1737,2015Q3,1,7,1,1,14,196,0.0,114030.0,0,0.0,0.0,17,147,197,7,1
1738,2015Q3,1,8,11,11,14,196,0.0,114030.0,0,0.0,0.0,18,148,197,8,1
1739,2015Q3,1,9,7,6,14,196,0.0,114030.0,0,0.0,0.0,19,149,197,9,1
1740,2015Q3,2,0,19,19,14,196,0.0,149670.0,0,0.0,0.0,20,140,198,0,2
1741,2015Q3,2,1,1,1,14,196,0.0,149670.0,0,0.0,0.0,124,141,198,1,2
1742,2015Q3,2,2,14,12,14,196,0.0,149670.0,0,0.0,0.0,21,142,198,2,2
1743,2015Q3,2,3,1,1,14,196,0.0,149670.0,0,0.0,0.0,22,143,198,3,2
1744,2015Q3,2,4,20,20,14,196,0.0,149670.0,0,0.0,0.0,23,144,198,4,2
1745,2015Q3,2,5,1,1,14,196,0.0,149670.0,0,0.0,0.0,24,145,198,5,2
1746,2015Q3,2,6,2,2,14,196,0.0,149670.0,0,0.0,0.0,25,146,198,6,2
1747,2015Q3,2,8,11,11,14,196,0.0,149670.0,0,0.0,0.0,27,148,198,8,2
1748,2015Q3,2,9,19,18,14,196,0.0,149670.0,0,0.0,0.0,28,149,198,9,2
1749,2015Q3,3,0,26,26,14,196,0.0,302650.0,0,0.0,0.0,29,140,199,0,3
1750,2015Q3,3,1,1,0,14,196,0.0,302650.0,0,0.0,0.0,30,141,199,1,3
1751,2015Q3,3,2,23,23,14,196,0.0,302650.0,0,0.0,0.0,31,142,199,2,3
1752,2015Q3,3,3,9,7,14,196,0.0,302650.0,0,0.0,0.0,32,143,199,3,3
1753,2015Q3,3,4,23,21,14,196,0.0,302650.0,0,0.0,0.0,33,144,199,4,3
1754,2015Q3,3,5,8,8,14,196,0.0,302650.0,0,0.0,0.0,34,145,199,5,3
1755,2015Q3,3,6,7,7,14,196,0.0,302650.0,0,0.0,0.0,35,146,199,6,3
1756,2015Q3,3,7,1,1,14,196,0.0,302650.0,0,0.0,0.0,36,147,199,7,3
1757,2015Q3,3,8,21,21,14,196,0.0,302650.0,0,0.0,0.0,37,148,199,8,3
1758,2015Q3,3,9,46,43,14,196,0.0,302650.0,0,0.0,0.0,38,149,199,9,3
1759,2015Q3,4,0,106,99,14,196,0.0,587820.0,0,0.0,0.0,39,140,200,0,4
1760,2015Q3,4,1,4,2,14,196,0.0,587820.0,0,0.0,0.0,40,141,200,1,4
1761,2015Q3,4,2,47,28,14,196,0.0,587820.0,0,0.0,0.0,41,142,200,2,4
1762,2015Q3,4,3,14,8,14,196,0.0,587820.0,0,0.0,0.0,42,143,200,3,4
1763,2015Q3,4,4,63,57,14,196,0.0,587820.0,0,0.0,0.0,43,144,200,4,4
1764,2015Q3,4,5,13,10,14,196,0.0,587820.0,0,0.0,0.0,44,145,200,5,4
1765,2015Q3,4,6,7,7,14,196,0.0,587820.0,0,0.0,0.0,45,146,200,6,4
1766,2015Q3,4,7,9,9,14,196,0.0,587820.0,0,0.0,0.0,46,147,200,7,4
1767,2015Q3,4,8,34,33,14,196,0.0,587820.0,0,0.0,0.0,47,148,200,8,4
1768,2015Q3,4,9,52,46,14,196,0.0,587820.0,0,0.0,0.0,48,149,200,9,4
1769,2015Q3,5,0,64,64,14,196,0.0,321000.0,0,0.0,0.0,49,140,201,0,5
1770,2015Q3,5,1,2,2,14,196,0.0,321000.0,0,0.0,0.0,50,141,201,1,5
1771,2015Q3,5,2,34,28,14,196,0.0,321000.0,0,0.0,0.0,51,142,201,2,5
1772,2015Q3,5,3,4,3,14,196,0.0,321000.0,0,0.0,0.0,52,143,201,3,5
1773,2015Q3,5,4,28,24,14,196,0.0,321000.0,0,0.0,0.0,53,144,201,4,5
1774,2015Q3,5,5,6,6,14,196,0.0,321000.0,0,0.0,0.0,54,145,201,5,5
1775,2015Q3,5,6,7,6,14,196,0.0,321000.0,0,0.0,0.0,55,146,201,6,5
1776,2015Q3,5,7,3,3,14,196,0.0,321000.0,0,0.0,0.0,56,147,201,7,5
1777,2015Q3,5,8,20,20,14,196,0.0,321000.0,0,0.0,0.0,57,148,201,8,5
1778,2015Q3,5,9,28,14,14,196,0.0,321000.0,0,0.0,0.0,58,149,201,9,5
1779,2015Q3,6,0,209,209,14,196,0.0,867800.0,0,0.0,0.0,59,140,202,0,6
1780,2015Q3,6,1,5,5,14,196,0.0,867800.0,0,0.0,0.0,60,141,202,1,6
1781,2015Q3,6,2,57,52,14,196,0.0,867800.0,0,0.0,0.0,61,142,202,2,6
1782,2015Q3,6,3,11,9,14,196,0.0,867800.0,0,0.0,0.0,62,143,202,3,6
1783,2015Q3,6,4,56,55,14,196,0.0,867800.0,0,0.0,0.0,63,144,202,4,6
1784,2015Q3,6,5,17,15,14,196,0.0,867800.0,0,0.0,0.0,64,145,202,5,6
1785,2015Q3,6,6,16,15,14,196,0.0,867800.0,0,0.0,0.0,65,146,202,6,6
1786,2015Q3,6,7,5,4,14,196,0.0,867800.0,0,0.0,0.0,66,147,202,7,6
1787,2015Q3,6,8,37,34,14,196,0.0,867800.0,0,0.0,0.0,67,148,202,8,6
1788,2015Q3,6,9,66,53,14,196,0.0,867800.0,0,0.0,0.0,68,149,202,9,6
1789,2015Q3,7,0,1,1,14,196,0.0,21670.0,0,0.0,0.0,69,140,203,0,7
1790,2015Q3,7,1,1,1,14,196,0.0,21670.0,0,0.0,0.0,138,141,203,1,7
1791,2015Q3,7,2,3,1,14,196,0.0,21670.0,0,0.0,0.0,70,142,203,2,7
1792,2015Q3,7,4,1,1,14,196,0.0,21670.0,0,0.0,0.0,129,144,203,4,7
1793,2015Q3,7,8,2,2,14,196,0.0,21670.0,0,0.0,0.0,71,148,203,8,7
1794,2015Q3,8,0,1,1,14,196,0.0,23200.0,0,0.0,0.0,73,140,204,0,8
1795,2015Q3,8,2,7,5,14,196,0.0,23200.0,0,0.0,0.0,74,142,204,2,8
1796,2015Q3,8,4,1,1,14,196,0.0,23200.0,0,0.0,0.0,75,144,204,4,8
1797,2015Q3,8,5,1,1,14,196,0.0,23200.0,0,0.0,0.0,76,145,204,5,8
1798,2015Q3,8,8,3,3,14,196,0.0,23200.0,0,0.0,0.0,78,148,204,8,8
1799,2015Q3,8,9,3,3,14,196,0.0,23200.0,0,0.0,0.0,79,149,204,9,8
1800,2015Q3,9,2,7,6,14,196,0.0,27070.0,0,0.0,0.0,80,142,205,2,9
1801,2015Q3,9,3,2,2,14,196,0.0,27070.0,0,0.0,0.0,127,143,205,3,9
1802,2015Q3,9,4,3,3,14,196,0.0,27070.0,0,0.0,0.0,81,144,205,4,9
1803,2015Q3,9,6,2,2,14,196,0.0,27070.0,0,0.0,0.0,135,146,205,6,9
1804,2015Q3,9,8,3,3,14,196,0.0,27070.0,0,0.0,0.0,82,148,205,8,9
1805,2015Q3,9,9,1,1,14,196,0.0,27070.0,0,0.0,0.0,83,149,205,9,9
1806,2015Q3,10,0,23,22,14,196,0.0,368080.0,0,0.0,0.0,84,140,206,0,10
1807,2015Q3,10,2,27,25,14,196,0.0,368080.0,0,0.0,0.0,86,142,206,2,10
1808,2015Q3,10,3,5,5,14,196,0.0,368080.0,0,0.0,0.0,87,143,206,3,10
1809,2015Q3,10,4,55,49,14,196,0.0,368080.0,0,0.0,0.0,88,144,206,4,10
1810,2015Q3,10,5,5,5,14,196,0.0,368080.0,0,0.0,0.0,89,145,206,5,10
1811,2015Q3,10,6,6,5,14,196,0.0,368080.0,0,0.0,0.0,90,146,206,6,10
1812,2015Q3,10,7,9,9,14,196,0.0,368080.0,0,0.0,0.0,91,147,206,7,10
1813,2015Q3,10,8,21,21,14,196,0.0,368080.0,0,0.0,0.0,92,148,206,8,10
1814,2015Q3,10,9,42,36,14,196,0.0,368080.0,0,0.0,0.0,93,149,206,9,10
1815,2015Q3,11,0,80,76,14,196,0.0,415040.0,0,0.0,0.0,94,140,207,0,11
1816,2015Q3,11,1,2,2,14,196,0.0,415040.0,0,0.0,0.0,95,141,207,1,11
1817,2015Q3,11,2,45,32,14,196,0.0,415040.0,0,0.0,0.0,96,142,207,2,11
1818,2015Q3,11,3,3,1,14,196,0.0,415040.0,0,0.0,0.0,97,143,207,3,11
1819,2015Q3,11,4,46,40,14,196,0.0,415040.0,0,0.0,0.0,98,144,207,4,11
1820,2015Q3,11,5,1,1,14,196,0.0,415040.0,0,0.0,0.0,99,145,207,5,11
1821,2015Q3,11,6,24,22,14,196,0.0,415040.0,0,0.0,0.0,100,146,207,6,11
1822,2015Q3,11,7,2,2,14,196,0.0,415040.0,0,0.0,0.0,101,147,207,7,11
1823,2015Q3,11,8,30,30,14,196,0.0,415040.0,0,0.0,0.0,102,148,207,8,11
1824,2015Q3,11,9,33,23,14,196,0.0,415040.0,0,0.0,0.0,103,149,207,9,11
1825,2015Q3,12,0,248,238,14,196,0.0,1149890.0,0,0.0,0.0,104,140,208,0,12
1826,2015Q3,12,1,4,4,14,196,0.0,1149890.0,0,0.0,0.0,105,141,208,1,12
1827,2015Q3,12,2,81,74,14,196,0.0,1149890.0,0,0.0,0.0,106,142,208,2,12
1828,2015Q3,12,3,44,31,14,196,0.0,1149890.0,0,0.0,0.0,107,143,208,3,12
1829,2015Q3,12,4,152,141,14,196,0.0,1149890.0,0,0.0,0.0,108,144,208,4,12
1830,2015Q3,12,5,20,19,14,196,0.0,1149890.0,0,0.0,0.0,109,145,208,5,12
1831,2015Q3,12,6,43,43,14,196,0.0,1149890.0,0,0.0,0.0,110,146,208,6,12
1832,2015Q3,12,7,10,10,14,196,0.0,1149890.0,0,0.0,0.0,111,147,208,7,12
1833,2015Q3,12,8,72,56,14,196,0.0,1149890.0,0,0.0,0.0,112,148,208,8,12
1834,2015Q3,12,9,107,66,14,196,0.0,1149890.0,0,0.0,0.0,113,149,208,9,12
1835,2015Q3,13,0,57,57,14,196,0.0,654490.0,0,0.0,0.0,114,140,209,0,13
1836,2015Q3,13,1,11,11,14,196,0.0,654490.0,0,0.0,0.0,115,141,209,1,13
1837,2015Q3,13,2,51,46,14,196,0.0,654490.0,0,0.0,0.0,116,142,209,2,13
1838,2015Q3,13,3,11,11,14,196,0.0,654490.0,0,0.0,0.0,117,143,209,3,13
1839,2015Q3,13,4,58,58,14,196,0.0,654490.0,0,0.0,0.0,118,144,209,4,13
1840,2015Q3,13,5,8,8,14,196,0.0,654490.0,0,0.0,0.0,119,145,209,5,13
1841,2015Q3,13,6,10,9,14,196,0.0,654490.0,0,0.0,0.0,120,146,209,6,13
1842,2015Q3,13,7,8,7,14,196,0.0,654490.0,0,0.0,0.0,121,147,209,7,13
1843,2015Q3,13,8,25,25,14,196,0.0,654490.0,0,0.0,0.0,122,148,209,8,13
1844,2015Q3,13,9,48,43,14,196,0.0,654490.0,0,0.0,0.0,123,149,209,9,13
1845,2015Q4,0,0,87,84,15,225,0.0,370590.0,0,0.0,0.0,0,150,210,0,0
1846,2015Q4,0,1,3,3,15,225,0.0,370590.0,0,0.0,0.0,1,151,210,1,0
1847,2015Q4,0,2,37,35,15,225,0.0,370590.0,0,0.0,0.0,2,152,210,2,0
1848,2015Q4,0,3,8,7,15,225,0.0,370590.0,0,0.0,0.0,3,153,210,3,0
1849,2015Q4,0,4,36,33,15,225,0.0,370590.0,0,0.0,0.0,4,154,210,4,0
1850,2015Q4,0,5,6,5,15,225,0.0,370590.0,0,0.0,0.0,5,155,210,5,0
1851,2015Q4,0,6,8,8,15,225,0.0,370590.0,0,0.0,0.0,6,156,210,6,0
1852,2015Q4,0,7,8,7,15,225,0.0,370590.0,0,0.0,0.0,7,157,210,7,0
1853,2015Q4,0,8,35,32,15,225,0.0,370590.0,0,0.0,0.0,8,158,210,8,0
1854,2015Q4,0,9,36,33,15,225,0.0,370590.0,0,0.0,0.0,9,159,210,9,0
1855,2015Q4,1,0,8,8,15,225,0.0,114030.0,0,0.0,0.0,10,150,211,0,1
1856,2015Q4,1,1,1,1,15,225,0.0,114030.0,0,0.0,0.0,11,151,211,1,1
1857,2015Q4,1,2,8,8,15,225,0.0,114030.0,0,0.0,0.0,12,152,211,2,1
1858,2015Q4,1,3,4,3,15,225,0.0,114030.0,0,0.0,0.0,13,153,211,3,1
1859,2015Q4,1,4,8,8,15,225,0.0,114030.0,0,0.0,0.0,14,154,211,4,1
1860,2015Q4,1,5,4,4,15,225,0.0,114030.0,0,0.0,0.0,15,155,211,5,1
1861,2015Q4,1,6,7,7,15,225,0.0,114030.0,0,0.0,0.0,16,156,211,6,1
1862,2015Q4,1,7,6,6,15,225,0.0,114030.0,0,0.0,0.0,17,157,211,7,1
1863,2015Q4,1,8,12,12,15,225,0.0,114030.0,0,0.0,0.0,18,158,211,8,1
1864,2015Q4,1,9,11,11,15,225,0.0,114030.0,0,0.0,0.0,19,159,211,9,1
1865,2015Q4,2,0,14,14,15,225,0.0,149670.0,0,0.0,0.0,20,150,212,0,2
1866,2015Q4,2,1,1,0,15,225,0.0,149670.0,0,0.0,0.0,124,151,212,1,2
1867,2015Q4,2,2,16,16,15,225,0.0,149670.0,0,0.0,0.0,21,152,212,2,2
1868,2015Q4,2,3,4,3,15,225,0.0,149670.0,0,0.0,0.0,22,153,212,3,2
1869,2015Q4,2,4,20,20,15,225,0.0,149670.0,0,0.0,0.0,23,154,212,4,2
1870,2015Q4,2,5,4,4,15,225,0.0,149670.0,0,0.0,0.0,24,155,212,5,2
1871,2015Q4,2,6,1,1,15,225,0.0,149670.0,0,0.0,0.0,25,156,212,6,2
1872,2015Q4,2,7,3,3,15,225,0.0,149670.0,0,0.0,0.0,26,157,212,7,2
1873,2015Q4,2,8,18,18,15,225,0.0,149670.0,0,0.0,0.0,27,158,212,8,2
1874,2015Q4,2,9,20,18,15,225,0.0,149670.0,0,0.0,0.0,28,159,212,9,2
1875,2015Q4,3,0,37,37,15,225,0.0,302650.0,0,0.0,0.0,29,150,213,0,3
1876,2015Q4,3,1,4,3,15,225,0.0,302650.0,0,0.0,0.0,30,151,213,1,3
1877,2015Q4,3,2,26,22,15,225,0.0,302650.0,0,0.0,0.0,31,152,213,2,3
1878,2015Q4,3,3,10,8,15,225,0.0,302650.0,0,0.0,0.0,32,153,213,3,3
1879,2015Q4,3,4,30,28,15,225,0.0,302650.0,0,0.0,0.0,33,154,213,4,3
1880,2015Q4,3,5,3,3,15,225,0.0,302650.0,0,0.0,0.0,34,155,213,5,3
1881,2015Q4,3,6,11,8,15,225,0.0,302650.0,0,0.0,0.0,35,156,213,6,3
1882,2015Q4,3,7,5,5,15,225,0.0,302650.0,0,0.0,0.0,36,157,213,7,3
1883,2015Q4,3,8,23,23,15,225,0.0,302650.0,0,0.0,0.0,37,158,213,8,3
1884,2015Q4,3,9,38,37,15,225,0.0,302650.0,0,0.0,0.0,38,159,213,9,3
1885,2015Q4,4,0,99,93,15,225,0.0,587820.0,0,0.0,0.0,39,150,214,0,4
1886,2015Q4,4,1,5,4,15,225,0.0,587820.0,0,0.0,0.0,40,151,214,1,4
1887,2015Q4,4,2,44,28,15,225,0.0,587820.0,0,0.0,0.0,41,152,214,2,4
1888,2015Q4,4,3,9,9,15,225,0.0,587820.0,0,0.0,0.0,42,153,214,3,4
1889,2015Q4,4,4,47,40,15,225,0.0,587820.0,0,0.0,0.0,43,154,214,4,4
1890,2015Q4,4,5,16,13,15,225,0.0,587820.0,0,0.0,0.0,44,155,214,5,4
1891,2015Q4,4,6,11,10,15,225,0.0,587820.0,0,0.0,0.0,45,156,214,6,4
1892,2015Q4,4,7,7,6,15,225,0.0,587820.0,0,0.0,0.0,46,157,214,7,4
1893,2015Q4,4,8,39,37,15,225,0.0,587820.0,0,0.0,0.0,47,158,214,8,4
1894,2015Q4,4,9,55,50,15,225,0.0,587820.0,0,0.0,0.0,48,159,214,9,4
1895,2015Q4,5,0,60,60,15,225,0.0,321000.0,0,0.0,0.0,49,150,215,0,5
1896,2015Q4,5,1,2,2,15,225,0.0,321000.0,0,0.0,0.0,50,151,215,1,5
1897,2015Q4,5,2,27,26,15,225,0.0,321000.0,0,0.0,0.0,51,152,215,2,5
1898,2015Q4,5,3,6,6,15,225,0.0,321000.0,0,0.0,0.0,52,153,215,3,5
1899,2015Q4,5,4,26,26,15,225,0.0,321000.0,0,0.0,0.0,53,154,215,4,5
1900,2015Q4,5,5,7,6,15,225,0.0,321000.0,0,0.0,0.0,54,155,215,5,5
1901,2015Q4,5,6,7,7,15,225,0.0,321000.0,0,0.0,0.0,55,156,215,6,5
1902,2015Q4,5,7,4,4,15,225,0.0,321000.0,0,0.0,0.0,56,157,215,7,5
1903,2015Q4,5,8,15,14,15,225,0.0,321000.0,0,0.0,0.0,57,158,215,8,5
1904,2015Q4,5,9,35,21,15,225,0.0,321000.0,0,0.0,0.0,58,159,215,9,5
1905,2015Q4,6,0,167,167,15,225,0.0,867800.0,0,0.0,0.0,59,150,216,0,6
1906,2015Q4,6,1,14,14,15,225,0.0,867800.0,0,0.0,0.0,60,151,216,1,6
1907,2015Q4,6,2,73,62,15,225,0.0,867800.0,0,0.0,0.0,61,152,216,2,6
1908,2015Q4,6,3,13,12,15,225,0.0,867800.0,0,0.0,0.0,62,153,216,3,6
1909,2015Q4,6,4,45,43,15,225,0.0,867800.0,0,0.0,0.0,63,154,216,4,6
1910,2015Q4,6,5,14,13,15,225,0.0,867800.0,0,0.0,0.0,64,155,216,5,6
1911,2015Q4,6,6,32,32,15,225,0.0,867800.0,0,0.0,0.0,65,156,216,6,6
1912,2015Q4,6,7,9,9,15,225,0.0,867800.0,0,0.0,0.0,66,157,216,7,6
1913,2015Q4,6,8,35,30,15,225,0.0,867800.0,0,0.0,0.0,67,158,216,8,6
1914,2015Q4,6,9,75,63,15,225,0.0,867800.0,0,0.0,0.0,68,159,216,9,6
1915,2015Q4,7,0,1,1,15,225,0.0,21670.0,0,0.0,0.0,69,150,217,0,7
1916,2015Q4,7,1,1,1,15,225,0.0,21670.0,0,0.0,0.0,138,151,217,1,7
1917,2015Q4,7,2,1,0,15,225,0.0,21670.0,0,0.0,0.0,70,152,217,2,7
1918,2015Q4,7,6,1,1,15,225,0.0,21670.0,0,0.0,0.0,131,156,217,6,7
1919,2015Q4,7,8,1,1,15,225,0.0,21670.0,0,0.0,0.0,71,158,217,8,7
1920,2015Q4,8,0,1,0,15,225,0.0,23200.0,0,0.0,0.0,73,150,218,0,8
1921,2015Q4,8,2,1,1,15,225,0.0,23200.0,0,0.0,0.0,74,152,218,2,8
1922,2015Q4,8,3,1,0,15,225,0.0,23200.0,0,0.0,0.0,133,153,218,3,8
1923,2015Q4,8,4,2,2,15,225,0.0,23200.0,0,0.0,0.0,75,154,218,4,8
1924,2015Q4,8,7,1,1,15,225,0.0,23200.0,0,0.0,0.0,126,157,218,7,8
1925,2015Q4,8,8,1,1,15,225,0.0,23200.0,0,0.0,0.0,78,158,218,8,8
1926,2015Q4,9,2,2,2,15,225,0.0,27070.0,0,0.0,0.0,80,152,219,2,9
1927,2015Q4,9,4,2,2,15,225,0.0,27070.0,0,0.0,0.0,81,154,219,4,9
1928,2015Q4,9,5,2,2,15,225,0.0,27070.0,0,0.0,0.0,134,155,219,5,9
1929,2015Q4,9,8,3,3,15,225,0.0,27070.0,0,0.0,0.0,82,158,219,8,9
1930,2015Q4,9,9,5,4,15,225,0.0,27070.0,0,0.0,0.0,83,159,219,9,9
1931,2015Q4,10,0,37,35,15,225,0.0,368080.0,0,0.0,0.0,84,150,220,0,10
1932,2015Q4,10,1,4,1,15,225,0.0,368080.0,0,0.0,0.0,85,151,220,1,10
1933,2015Q4,10,2,36,35,15,225,0.0,368080.0,0,0.0,0.0,86,152,220,2,10
1934,2015Q4,10,3,6,5,15,225,0.0,368080.0,0,0.0,0.0,87,153,220,3,10
1935,2015Q4,10,4,46,40,15,225,0.0,368080.0,0,0.0,0.0,88,154,220,4,10
1936,2015Q4,10,5,1,1,15,225,0.0,368080.0,0,0.0,0.0,89,155,220,5,10
1937,2015Q4,10,6,10,9,15,225,0.0,368080.0,0,0.0,0.0,90,156,220,6,10
1938,2015Q4,10,7,4,4,15,225,0.0,368080.0,0,0.0,0.0,91,157,220,7,10
1939,2015Q4,10,8,26,23,15,225,0.0,368080.0,0,0.0,0.0,92,158,220,8,10
1940,2015Q4,10,9,38,35,15,225,0.0,368080.0,0,0.0,0.0,93,159,220,9,10
1941,2015Q4,11,0,58,53,15,225,0.0,415040.0,0,0.0,0.0,94,150,221,0,11
1942,2015Q4,11,1,5,4,15,225,0.0,415040.0,0,0.0,0.0,95,151,221,1,11
1943,2015Q4,11,2,44,38,15,225,0.0,415040.0,0,0.0,0.0,96,152,221,2,11
1944,2015Q4,11,3,5,5,15,225,0.0,415040.0,0,0.0,0.0,97,153,221,3,11
1945,2015Q4,11,4,25,24,15,225,0.0,415040.0,0,0.0,0.0,98,154,221,4,11
1946,2015Q4,11,6,4,4,15,225,0.0,415040.0,0,0.0,0.0,100,156,221,6,11
1947,2015Q4,11,7,2,2,15,225,0.0,415040.0,0,0.0,0.0,101,157,221,7,11
1948,2015Q4,11,8,28,26,15,225,0.0,415040.0,0,0.0,0.0,102,158,221,8,11
1949,2015Q4,11,9,20,14,15,225,0.0,415040.0,0,0.0,0.0,103,159,221,9,11
1950,2015Q4,12,0,274,240,15,225,0.0,1149890.0,0,0.0,0.0,104,150,222,0,12
1951,2015Q4,12,1,7,7,15,225,0.0,1149890.0,0,0.0,0.0,105,151,222,1,12
1952,2015Q4,12,2,98,90,15,225,0.0,1149890.0,0,0.0,0.0,106,152,222,2,12
1953,2015Q4,12,3,47,38,15,225,0.0,1149890.0,0,0.0,0.0,107,153,222,3,12
1954,2015Q4,12,4,141,133,15,225,0.0,1149890.0,0,0.0,0.0,108,154,222,4,12
1955,2015Q4,12,5,24,23,15,225,0.0,1149890.0,0,0.0,0.0,109,155,222,5,12
1956,2015Q4,12,6,32,32,15,225,0.0,1149890.0,0,0.0,0.0,110,156,222,6,12
1957,2015Q4,12,7,22,22,15,225,0.0,1149890.0,0,0.0,0.0,111,157,222,7,12
1958,2015Q4,12,8,87,77,15,225,0.0,1149890.0,0,0.0,0.0,112,158,222,8,12
1959,2015Q4,12,9,125,88,15,225,0.0,1149890.0,0,0.0,0.0,113,159,222,9,12
1960,2015Q4,13,0,72,72,15,225,0.0,654490.0,0,0.0,0.0,114,150,223,0,13
1961,2015Q4,13,1,5,5,15,225,0.0,654490.0,0,0.0,0.0,115,151,223,1,13
1962,2015Q4,13,2,51,46,15,225,0.0,654490.0,0,0.0,0.0,116,152,223,2,13
1963,2015Q4,13,3,14,14,15,225,0.0,654490.0,0,0.0,0.0,117,153,223,3,13
1964,2015Q4,13,4,44,44,15,225,0.0,654490.0,0,0.0,0.0,118,154,223,4,13
1965,2015Q4,13,5,6,6,15,225,0.0,654490.0,0,0.0,0.0,119,155,223,5,13
1966,2015Q4,13,6,13,13,15,225,0.0,654490.0,0,0.0,0.0,120,156,223,6,13
1967,2015Q4,13,7,4,4,15,225,0.0,654490.0,0,0.0,0.0,121,157,223,7,13
1968,2015Q4,13,8,22,21,15,225,0.0,654490.0,0,0.0,0.0,122,158,223,8,13
1969,2015Q4,13,9,45,38,15,225,0.0,654490.0,0,0.0,0.0,123,159,223,9,13
1970,2016Q1,0,0,83,82,16,256,0.0,370560.0,0,0.0,0.0,0,160,224,0,0
1971,2016Q1,0,1,2,1,16,256,0.0,370560.0,0,0.0,0.0,1,161,224,1,0
1972,2016Q1,0,2,32,28,16,256,0.0,370560.0,0,0.0,0.0,2,162,224,2,0
1973,2016Q1,0,3,7,6,16,256,0.0,370560.0,0,0.0,0.0,3,163,224,3,0
1974,2016Q1,0,4,46,45,16,256,0.0,370560.0,0,0.0,0.0,4,164,224,4,0
1975,2016Q1,0,5,3,3,16,256,0.0,370560.0,0,0.0,0.0,5,165,224,5,0
1976,2016Q1,0,6,4,4,16,256,0.0,370560.0,0,0.0,0.0,6,166,224,6,0
1977,2016Q1,0,7,7,7,16,256,0.0,370560.0,0,0.0,0.0,7,167,224,7,0
1978,2016Q1,0,8,36,29,16,256,0.0,370560.0,0,0.0,0.0,8,168,224,8,0
1979,2016Q1,0,9,38,31,16,256,0.0,370560.0,0,0.0,0.0,9,169,224,9,0
1980,2016Q1,1,0,12,12,16,256,0.0,114530.0,0,0.0,0.0,10,160,225,0,1
1981,2016Q1,1,2,7,7,16,256,0.0,114530.0,0,0.0,0.0,12,162,225,2,1
1982,2016Q1,1,3,1,1,16,256,0.0,114530.0,0,0.0,0.0,13,163,225,3,1
1983,2016Q1,1,4,9,9,16,256,0.0,114530.0,0,0.0,0.0,14,164,225,4,1
1984,2016Q1,1,6,3,3,16,256,0.0,114530.0,0,0.0,0.0,16,166,225,6,1
1985,2016Q1,1,7,4,4,16,256,0.0,114530.0,0,0.0,0.0,17,167,225,7,1
1986,2016Q1,1,8,13,13,16,256,0.0,114530.0,0,0.0,0.0,18,168,225,8,1
1987,2016Q1,1,9,12,12,16,256,0.0,114530.0,0,0.0,0.0,19,169,225,9,1
1988,2016Q1,2,0,14,14,16,256,0.0,149520.0,0,0.0,0.0,20,160,226,0,2
1989,2016Q1,2,2,21,19,16,256,0.0,149520.0,0,0.0,0.0,21,162,226,2,2
1990,2016Q1,2,4,22,21,16,256,0.0,149520.0,0,0.0,0.0,23,164,226,4,2
1991,2016Q1,2,5,4,4,16,256,0.0,149520.0,0,0.0,0.0,24,165,226,5,2
1992,2016Q1,2,6,2,2,16,256,0.0,149520.0,0,0.0,0.0,25,166,226,6,2
1993,2016Q1,2,7,2,2,16,256,0.0,149520.0,0,0.0,0.0,26,167,226,7,2
1994,2016Q1,2,8,12,12,16,256,0.0,149520.0,0,0.0,0.0,27,168,226,8,2
1995,2016Q1,2,9,17,16,16,256,0.0,149520.0,0,0.0,0.0,28,169,226,9,2
1996,2016Q1,3,0,34,34,16,256,0.0,304480.0,0,0.0,0.0,29,160,227,0,3
1997,2016Q1,3,1,4,4,16,256,0.0,304480.0,0,0.0,0.0,30,161,227,1,3
1998,2016Q1,3,2,31,25,16,256,0.0,304480.0,0,0.0,0.0,31,162,227,2,3
1999,2016Q1,3,3,9,7,16,256,0.0,304480.0,0,0.0,0.0,32,163,227,3,3
2000,2016Q1,3,4,40,33,16,256,0.0,304480.0,0,0.0,0.0,33,164,227,4,3
2001,2016Q1,3,5,3,3,16,256,0.0,304480.0,0,0.0,0.0,34,165,227,5,3
2002,2016Q1,3,6,8,8,16,256,0.0,304480.0,0,0.0,0.0,35,166,227,6,3
2003,2016Q1,3,7,4,4,16,256,0.0,304480.0,0,0.0,0.0,36,167,227,7,3
2004,2016Q1,3,8,19,18,16,256,0.0,304480.0,0,0.0,0.0,37,168,227,8,3
2005,2016Q1,3,9,40,37,16,256,0.0,304480.0,0,0.0,0.0,38,169,227,9,3
2006,2016Q1,4,0,84,83,16,256,0.0,588100.0,0,0.0,0.0,39,160,228,0,4
2007,2016Q1,4,1,8,6,16,256,0.0,588100.0,0,0.0,0.0,40,161,228,1,4
2008,2016Q1,4,2,48,41,16,256,0.0,588100.0,0,0.0,0.0,41,162,228,2,4
