,Quarter,HB,CancerType,NumberOfEligibleReferrals31DayStandard,NumberOfEligibleReferralsTreatedWithin31Days,Date,Pandemic,PopSize,Pandemic_cat,JustPandemic,PandemicRecovery,HB_Cancertypes,Date_Cancertypes,Date_HB,Pandemic_cat_Cancertypes,Pandemic_cat_HB
2702,2017Q2,3,1,10,10,21,0.0,305580.0,0,0.0,0.0,31,211,297,1,3
2703,2017Q2,3,2,106,104,21,0.0,305580.0,0,0.0,0.0,32,212,297,2,3
2704,2017Q2,3,3,32,32,21,0.0,305580.0,0,0.0,0.0,33,213,297,3,3
2705,2017Q2,3,4,96,94,21,0.0,305580.0,0,0.0,0.0,34,214,297,4,3
2706,2017Q2,3,5,18,18,21,0.0,305580.0,0,0.0,0.0,35,215,297,5,3
2707,2017Q2,3,6,32,30,21,0.0,305580.0,0,0.0,0.0,36,216,297,6,3
2708,2017Q2,3,7,22,20,21,0.0,305580.0,0,0.0,0.0,37,217,297,7,3
2709,2017Q2,3,8,66,66,21,0.0,305580.0,0,0.0,0.0,38,218,297,8,3
2710,2017Q2,3,9,182,172,21,0.0,305580.0,0,0.0,0.0,39,219,297,9,3
2711,2017Q2,4,0,254,242,21,0.0,586380.0,0,0.0,0.0,40,210,298,0,4
2712,2017Q2,4,1,18,18,21,0.0,586380.0,0,0.0,0.0,41,211,298,1,4
2713,2017Q2,4,2,134,128,21,0.0,586380.0,0,0.0,0.0,42,212,298,2,4
2714,2017Q2,4,3,40,38,21,0.0,586380.0,0,0.0,0.0,43,213,298,3,4
2715,2017Q2,4,4,188,184,21,0.0,586380.0,0,0.0,0.0,44,214,298,4,4
2716,2017Q2,4,5,50,46,21,0.0,586380.0,0,0.0,0.0,45,215,298,5,4
2717,2017Q2,4,6,48,46,21,0.0,586380.0,0,0.0,0.0,46,216,298,6,4
2718,2017Q2,4,7,32,30,21,0.0,586380.0,0,0.0,0.0,47,217,298,7,4
2719,2017Q2,4,8,166,166,21,0.0,586380.0,0,0.0,0.0,48,218,298,8,4
2720,2017Q2,4,9,302,248,21,0.0,586380.0,0,0.0,0.0,49,219,298,9,4
2721,2017Q2,5,0,134,132,21,0.0,321990.0,0,0.0,0.0,50,210,299,0,5
2722,2017Q2,5,1,10,10,21,0.0,321990.0,0,0.0,0.0,51,211,299,1,5
2723,2017Q2,5,2,132,128,21,0.0,321990.0,0,0.0,0.0,52,212,299,2,5
2724,2017Q2,5,3,16,16,21,0.0,321990.0,0,0.0,0.0,53,213,299,3,5
2725,2017Q2,5,4,96,96,21,0.0,321990.0,0,0.0,0.0,54,214,299,4,5
2726,2017Q2,5,5,28,28,21,0.0,321990.0,0,0.0,0.0,55,215,299,5,5
2727,2017Q2,5,6,28,24,21,0.0,321990.0,0,0.0,0.0,56,216,299,6,5
2728,2017Q2,5,7,12,10,21,0.0,321990.0,0,0.0,0.0,57,217,299,7,5
2729,2017Q2,5,8,56,54,21,0.0,321990.0,0,0.0,0.0,58,218,299,8,5
2730,2017Q2,5,9,116,104,21,0.0,321990.0,0,0.0,0.0,59,219,299,9,5
2731,2017Q2,6,0,496,494,21,0.0,889450.0,0,0.0,0.0,60,210,300,0,6
2732,2017Q2,6,1,14,10,21,0.0,889450.0,0,0.0,0.0,61,211,300,1,6
2733,2017Q2,6,2,216,198,21,0.0,889450.0,0,0.0,0.0,62,212,300,2,6
2734,2017Q2,6,3,106,106,21,0.0,889450.0,0,0.0,0.0,63,213,300,3,6
2735,2017Q2,6,4,350,350,21,0.0,889450.0,0,0.0,0.0,64,214,300,4,6
2736,2017Q2,6,5,96,96,21,0.0,889450.0,0,0.0,0.0,65,215,300,5,6
2737,2017Q2,6,6,80,80,21,0.0,889450.0,0,0.0,0.0,66,216,300,6,6
2738,2017Q2,6,7,18,14,21,0.0,889450.0,0,0.0,0.0,67,217,300,7,6
2739,2017Q2,6,8,66,66,21,0.0,889450.0,0,0.0,0.0,68,218,300,8,6
2740,2017Q2,6,9,346,278,21,0.0,889450.0,0,0.0,0.0,69,219,300,9,6
2741,2017Q2,7,2,2,2,21,0.0,22000.0,0,0.0,0.0,71,212,301,2,7
2742,2017Q2,7,4,4,4,21,0.0,22000.0,0,0.0,0.0,132,214,301,4,7
2743,2017Q2,7,6,2,2,21,0.0,22000.0,0,0.0,0.0,134,216,301,6,7
2744,2017Q2,7,8,6,6,21,0.0,22000.0,0,0.0,0.0,73,218,301,8,7
2745,2017Q2,7,9,2,2,21,0.0,22000.0,0,0.0,0.0,74,219,301,9,7
2746,2017Q2,8,0,6,6,21,0.0,23080.0,0,0.0,0.0,75,210,302,0,8
2747,2017Q2,8,2,8,8,21,0.0,23080.0,0,0.0,0.0,76,212,302,2,8
2748,2017Q2,8,3,2,2,21,0.0,23080.0,0,0.0,0.0,77,213,302,3,8
2749,2017Q2,8,4,2,2,21,0.0,23080.0,0,0.0,0.0,78,214,302,4,8
2750,2017Q2,8,5,4,4,21,0.0,23080.0,0,0.0,0.0,79,215,302,5,8
2751,2017Q2,8,7,2,2,21,0.0,23080.0,0,0.0,0.0,130,217,302,7,8
2752,2017Q2,8,8,4,4,21,0.0,23080.0,0,0.0,0.0,81,218,302,8,8
2753,2017Q2,8,9,4,4,21,0.0,23080.0,0,0.0,0.0,82,219,302,9,8
2754,2017Q2,9,2,2,2,21,0.0,26950.0,0,0.0,0.0,83,212,303,2,9
2755,2017Q2,9,4,6,6,21,0.0,26950.0,0,0.0,0.0,85,214,303,4,9
2756,2017Q2,9,6,4,4,21,0.0,26950.0,0,0.0,0.0,86,216,303,6,9
2757,2017Q2,9,7,2,2,21,0.0,26950.0,0,0.0,0.0,131,217,303,7,9
2758,2017Q2,9,8,10,10,21,0.0,26950.0,0,0.0,0.0,87,218,303,8,9
2759,2017Q2,9,9,26,20,21,0.0,26950.0,0,0.0,0.0,88,219,303,9,9
2760,2017Q2,10,0,108,108,21,0.0,371410.0,0,0.0,0.0,89,210,304,0,10
2761,2017Q2,10,1,10,8,21,0.0,371410.0,0,0.0,0.0,90,211,304,1,10
2762,2017Q2,10,2,82,82,21,0.0,371410.0,0,0.0,0.0,91,212,304,2,10
2763,2017Q2,10,3,52,52,21,0.0,371410.0,0,0.0,0.0,92,213,304,3,10
2764,2017Q2,10,4,176,174,21,0.0,371410.0,0,0.0,0.0,93,214,304,4,10
2765,2017Q2,10,5,52,52,21,0.0,371410.0,0,0.0,0.0,94,215,304,5,10
2766,2017Q2,10,6,18,18,21,0.0,371410.0,0,0.0,0.0,95,216,304,6,10
2767,2017Q2,10,7,12,12,21,0.0,371410.0,0,0.0,0.0,96,217,304,7,10
2768,2017Q2,10,8,84,84,21,0.0,371410.0,0,0.0,0.0,97,218,304,8,10
2769,2017Q2,10,9,176,170,21,0.0,371410.0,0,0.0,0.0,98,219,304,9,10
2770,2017Q2,11,0,232,222,21,0.0,416090.0,0,0.0,0.0,99,210,305,0,11
2771,2017Q2,11,1,16,14,21,0.0,416090.0,0,0.0,0.0,100,211,305,1,11
2772,2017Q2,11,2,168,162,21,0.0,416090.0,0,0.0,0.0,101,212,305,2,11
2773,2017Q2,11,3,38,38,21,0.0,416090.0,0,0.0,0.0,102,213,305,3,11
2774,2017Q2,11,4,148,148,21,0.0,416090.0,0,0.0,0.0,103,214,305,4,11
2775,2017Q2,11,5,40,40,21,0.0,416090.0,0,0.0,0.0,104,215,305,5,11
2776,2017Q2,11,6,64,60,21,0.0,416090.0,0,0.0,0.0,105,216,305,6,11
2777,2017Q2,11,7,18,18,21,0.0,416090.0,0,0.0,0.0,106,217,305,7,11
2778,2017Q2,11,8,136,136,21,0.0,416090.0,0,0.0,0.0,107,218,305,8,11
2779,2017Q2,11,9,262,214,21,0.0,416090.0,0,0.0,0.0,108,219,305,9,11
2780,2017Q2,12,0,638,598,21,0.0,1169110.0,0,0.0,0.0,109,210,306,0,12
2781,2017Q2,12,1,36,36,21,0.0,1169110.0,0,0.0,0.0,110,211,306,1,12
2782,2017Q2,12,2,374,366,21,0.0,1169110.0,0,0.0,0.0,111,212,306,2,12
2783,2017Q2,12,3,154,148,21,0.0,1169110.0,0,0.0,0.0,112,213,306,3,12
2784,2017Q2,12,4,668,666,21,0.0,1169110.0,0,0.0,0.0,113,214,306,4,12
2785,2017Q2,12,5,148,148,21,0.0,1169110.0,0,0.0,0.0,114,215,306,5,12
2786,2017Q2,12,6,158,150,21,0.0,1169110.0,0,0.0,0.0,115,216,306,6,12
2787,2017Q2,12,7,56,56,21,0.0,1169110.0,0,0.0,0.0,116,217,306,7,12
2788,2017Q2,12,8,282,274,21,0.0,1169110.0,0,0.0,0.0,117,218,306,8,12
2789,2017Q2,12,9,622,504,21,0.0,1169110.0,0,0.0,0.0,118,219,306,9,12
2790,2017Q2,13,0,130,130,21,0.0,658130.0,0,0.0,0.0,119,210,307,0,13
2791,2017Q2,13,1,16,16,21,0.0,658130.0,0,0.0,0.0,120,211,307,1,13
2792,2017Q2,13,2,150,148,21,0.0,658130.0,0,0.0,0.0,121,212,307,2,13
2793,2017Q2,13,3,28,26,21,0.0,658130.0,0,0.0,0.0,122,213,307,3,13
2794,2017Q2,13,4,158,158,21,0.0,658130.0,0,0.0,0.0,123,214,307,4,13
2795,2017Q2,13,5,38,38,21,0.0,658130.0,0,0.0,0.0,124,215,307,5,13
2796,2017Q2,13,6,78,76,21,0.0,658130.0,0,0.0,0.0,125,216,307,6,13
2797,2017Q2,13,7,30,30,21,0.0,658130.0,0,0.0,0.0,126,217,307,7,13
2798,2017Q2,13,8,82,82,21,0.0,658130.0,0,0.0,0.0,127,218,307,8,13
2799,2017Q2,13,9,264,226,21,0.0,658130.0,0,0.0,0.0,128,219,307,9,13
2800,2017Q3,0,0,230,230,22,0.0,370410.0,0,0.0,0.0,0,220,308,0,0
2801,2017Q3,0,1,4,4,22,0.0,370410.0,0,0.0,0.0,1,221,308,1,0
2802,2017Q3,0,2,130,130,22,0.0,370410.0,0,0.0,0.0,2,222,308,2,0
2803,2017Q3,0,3,58,58,22,0.0,370410.0,0,0.0,0.0,3,223,308,3,0
2804,2017Q3,0,4,126,124,22,0.0,370410.0,0,0.0,0.0,4,224,308,4,0
2805,2017Q3,0,5,24,24,22,0.0,370410.0,0,0.0,0.0,5,225,308,5,0
2806,2017Q3,0,6,40,40,22,0.0,370410.0,0,0.0,0.0,6,226,308,6,0
2807,2017Q3,0,7,26,26,22,0.0,370410.0,0,0.0,0.0,7,227,308,7,0
2808,2017Q3,0,8,92,92,22,0.0,370410.0,0,0.0,0.0,8,228,308,8,0
2809,2017Q3,0,9,156,138,22,0.0,370410.0,0,0.0,0.0,9,229,308,9,0
2810,2017Q3,1,0,34,34,22,0.0,115020.0,0,0.0,0.0,10,220,309,0,1
2811,2017Q3,1,1,4,4,22,0.0,115020.0,0,0.0,0.0,11,221,309,1,1
2812,2017Q3,1,2,38,38,22,0.0,115020.0,0,0.0,0.0,12,222,309,2,1
2813,2017Q3,1,3,16,16,22,0.0,115020.0,0,0.0,0.0,13,223,309,3,1
2814,2017Q3,1,4,44,44,22,0.0,115020.0,0,0.0,0.0,14,224,309,4,1
2815,2017Q3,1,5,20,20,22,0.0,115020.0,0,0.0,0.0,15,225,309,5,1
2816,2017Q3,1,6,22,22,22,0.0,115020.0,0,0.0,0.0,16,226,309,6,1
2817,2017Q3,1,7,4,4,22,0.0,115020.0,0,0.0,0.0,17,227,309,7,1
2818,2017Q3,1,8,22,22,22,0.0,115020.0,0,0.0,0.0,18,228,309,8,1
2819,2017Q3,1,9,82,70,22,0.0,115020.0,0,0.0,0.0,19,229,309,9,1
2820,2017Q3,2,0,54,54,22,0.0,149200.0,0,0.0,0.0,20,220,310,0,2
2821,2017Q3,2,1,2,2,22,0.0,149200.0,0,0.0,0.0,21,221,310,1,2
2822,2017Q3,2,2,54,48,22,0.0,149200.0,0,0.0,0.0,22,222,310,2,2
2823,2017Q3,2,3,8,8,22,0.0,149200.0,0,0.0,0.0,23,223,310,3,2
2824,2017Q3,2,4,54,54,22,0.0,149200.0,0,0.0,0.0,24,224,310,4,2
2825,2017Q3,2,5,22,22,22,0.0,149200.0,0,0.0,0.0,25,225,310,5,2
2826,2017Q3,2,6,16,16,22,0.0,149200.0,0,0.0,0.0,26,226,310,6,2
2827,2017Q3,2,7,8,8,22,0.0,149200.0,0,0.0,0.0,27,227,310,7,2
2828,2017Q3,2,8,54,54,22,0.0,149200.0,0,0.0,0.0,28,228,310,8,2
2829,2017Q3,2,9,80,62,22,0.0,149200.0,0,0.0,0.0,29,229,310,9,2
2830,2017Q3,3,0,80,72,22,0.0,305580.0,0,0.0,0.0,30,220,311,0,3
2831,2017Q3,3,1,18,18,22,0.0,305580.0,0,0.0,0.0,31,221,311,1,3
2832,2017Q3,3,2,98,90,22,0.0,305580.0,0,0.0,0.0,32,222,311,2,3
2833,2017Q3,3,3,28,28,22,0.0,305580.0,0,0.0,0.0,33,223,311,3,3
2834,2017Q3,3,4,110,108,22,0.0,305580.0,0,0.0,0.0,34,224,311,4,3
2835,2017Q3,3,5,28,28,22,0.0,305580.0,0,0.0,0.0,35,225,311,5,3
2836,2017Q3,3,6,40,36,22,0.0,305580.0,0,0.0,0.0,36,226,311,6,3
2837,2017Q3,3,7,20,18,22,0.0,305580.0,0,0.0,0.0,37,227,311,7,3
2838,2017Q3,3,8,56,56,22,0.0,305580.0,0,0.0,0.0,38,228,311,8,3
2839,2017Q3,3,9,188,170,22,0.0,305580.0,0,0.0,0.0,39,229,311,9,3
2840,2017Q3,4,0,234,210,22,0.0,586380.0,0,0.0,0.0,40,220,312,0,4
2841,2017Q3,4,1,16,16,22,0.0,586380.0,0,0.0,0.0,41,221,312,1,4
2842,2017Q3,4,2,182,172,22,0.0,586380.0,0,0.0,0.0,42,222,312,2,4
2843,2017Q3,4,3,32,32,22,0.0,586380.0,0,0.0,0.0,43,223,312,3,4
2844,2017Q3,4,4,178,170,22,0.0,586380.0,0,0.0,0.0,44,224,312,4,4
2845,2017Q3,4,5,68,68,22,0.0,586380.0,0,0.0,0.0,45,225,312,5,4
2846,2017Q3,4,6,60,54,22,0.0,586380.0,0,0.0,0.0,46,226,312,6,4
2847,2017Q3,4,7,30,30,22,0.0,586380.0,0,0.0,0.0,47,227,312,7,4
2848,2017Q3,4,8,140,140,22,0.0,586380.0,0,0.0,0.0,48,228,312,8,4
2849,2017Q3,4,9,292,234,22,0.0,586380.0,0,0.0,0.0,49,229,312,9,4
2850,2017Q3,5,0,138,138,22,0.0,321990.0,0,0.0,0.0,50,220,313,0,5
2851,2017Q3,5,1,4,4,22,0.0,321990.0,0,0.0,0.0,51,221,313,1,5
2852,2017Q3,5,2,76,70,22,0.0,321990.0,0,0.0,0.0,52,222,313,2,5
2853,2017Q3,5,3,14,14,22,0.0,321990.0,0,0.0,0.0,53,223,313,3,5
2854,2017Q3,5,4,64,64,22,0.0,321990.0,0,0.0,0.0,54,224,313,4,5
2855,2017Q3,5,5,42,42,22,0.0,321990.0,0,0.0,0.0,55,225,313,5,5
2856,2017Q3,5,6,28,28,22,0.0,321990.0,0,0.0,0.0,56,226,313,6,5
2857,2017Q3,5,7,16,14,22,0.0,321990.0,0,0.0,0.0,57,227,313,7,5
2858,2017Q3,5,8,70,68,22,0.0,321990.0,0,0.0,0.0,58,228,313,8,5
2859,2017Q3,5,9,128,104,22,0.0,321990.0,0,0.0,0.0,59,229,313,9,5
2860,2017Q3,6,0,406,406,22,0.0,889450.0,0,0.0,0.0,60,220,314,0,6
2861,2017Q3,6,1,6,6,22,0.0,889450.0,0,0.0,0.0,61,221,314,1,6
2862,2017Q3,6,2,216,194,22,0.0,889450.0,0,0.0,0.0,62,222,314,2,6
2863,2017Q3,6,3,90,86,22,0.0,889450.0,0,0.0,0.0,63,223,314,3,6
2864,2017Q3,6,4,292,292,22,0.0,889450.0,0,0.0,0.0,64,224,314,4,6
2865,2017Q3,6,5,54,54,22,0.0,889450.0,0,0.0,0.0,65,225,314,5,6
2866,2017Q3,6,6,76,76,22,0.0,889450.0,0,0.0,0.0,66,226,314,6,6
2867,2017Q3,6,7,60,58,22,0.0,889450.0,0,0.0,0.0,67,227,314,7,6
2868,2017Q3,6,8,86,84,22,0.0,889450.0,0,0.0,0.0,68,228,314,8,6
2869,2017Q3,6,9,358,268,22,0.0,889450.0,0,0.0,0.0,69,229,314,9,6
2870,2017Q3,7,2,4,2,22,0.0,22000.0,0,0.0,0.0,71,222,315,2,7
2871,2017Q3,7,8,4,4,22,0.0,22000.0,0,0.0,0.0,73,228,315,8,7
2872,2017Q3,8,0,2,2,22,0.0,23080.0,0,0.0,0.0,75,220,316,0,8
2873,2017Q3,8,2,2,2,22,0.0,23080.0,0,0.0,0.0,76,222,316,2,8
2874,2017Q3,8,4,2,2,22,0.0,23080.0,0,0.0,0.0,78,224,316,4,8
2875,2017Q3,8,5,4,4,22,0.0,23080.0,0,0.0,0.0,79,225,316,5,8
2876,2017Q3,8,8,4,4,22,0.0,23080.0,0,0.0,0.0,81,228,316,8,8
2877,2017Q3,8,9,26,26,22,0.0,23080.0,0,0.0,0.0,82,229,316,9,8
2878,2017Q3,9,2,10,8,22,0.0,26950.0,0,0.0,0.0,83,222,317,2,9
2879,2017Q3,9,3,2,2,22,0.0,26950.0,0,0.0,0.0,84,223,317,3,9
2880,2017Q3,9,4,10,10,22,0.0,26950.0,0,0.0,0.0,85,224,317,4,9
2881,2017Q3,9,8,6,6,22,0.0,26950.0,0,0.0,0.0,87,228,317,8,9
2882,2017Q3,9,9,10,10,22,0.0,26950.0,0,0.0,0.0,88,229,317,9,9
2883,2017Q3,10,0,74,72,22,0.0,371410.0,0,0.0,0.0,89,220,318,0,10
2884,2017Q3,10,1,8,8,22,0.0,371410.0,0,0.0,0.0,90,221,318,1,10
2885,2017Q3,10,2,108,108,22,0.0,371410.0,0,0.0,0.0,91,222,318,2,10
2886,2017Q3,10,3,42,42,22,0.0,371410.0,0,0.0,0.0,92,223,318,3,10
2887,2017Q3,10,4,142,142,22,0.0,371410.0,0,0.0,0.0,93,224,318,4,10
2888,2017Q3,10,5,32,32,22,0.0,371410.0,0,0.0,0.0,94,225,318,5,10
2889,2017Q3,10,6,48,48,22,0.0,371410.0,0,0.0,0.0,95,226,318,6,10
2890,2017Q3,10,7,20,20,22,0.0,371410.0,0,0.0,0.0,96,227,318,7,10
2891,2017Q3,10,8,52,52,22,0.0,371410.0,0,0.0,0.0,97,228,318,8,10
2892,2017Q3,10,9,184,172,22,0.0,371410.0,0,0.0,0.0,98,229,318,9,10
2893,2017Q3,11,0,266,238,22,0.0,416090.0,0,0.0,0.0,99,220,319,0,11
2894,2017Q3,11,1,14,14,22,0.0,416090.0,0,0.0,0.0,100,221,319,1,11
2895,2017Q3,11,2,122,118,22,0.0,416090.0,0,0.0,0.0,101,222,319,2,11
2896,2017Q3,11,3,42,36,22,0.0,416090.0,0,0.0,0.0,102,223,319,3,11
2897,2017Q3,11,4,142,140,22,0.0,416090.0,0,0.0,0.0,103,224,319,4,11
2898,2017Q3,11,5,40,40,22,0.0,416090.0,0,0.0,0.0,104,225,319,5,11
2899,2017Q3,11,6,60,58,22,0.0,416090.0,0,0.0,0.0,105,226,319,6,11
2900,2017Q3,11,7,24,22,22,0.0,416090.0,0,0.0,0.0,106,227,319,7,11
2901,2017Q3,11,8,126,124,22,0.0,416090.0,0,0.0,0.0,107,228,319,8,11
2902,2017Q3,11,9,272,240,22,0.0,416090.0,0,0.0,0.0,108,229,319,9,11
2903,2017Q3,12,0,650,608,22,0.0,1169110.0,0,0.0,0.0,109,220,320,0,12
2904,2017Q3,12,1,20,20,22,0.0,1169110.0,0,0.0,0.0,110,221,320,1,12
2905,2017Q3,12,2,362,356,22,0.0,1169110.0,0,0.0,0.0,111,222,320,2,12
2906,2017Q3,12,3,136,132,22,0.0,1169110.0,0,0.0,0.0,112,223,320,3,12
2907,2017Q3,12,4,620,614,22,0.0,1169110.0,0,0.0,0.0,113,224,320,4,12
2908,2017Q3,12,5,102,102,22,0.0,1169110.0,0,0.0,0.0,114,225,320,5,12
2909,2017Q3,12,6,156,154,22,0.0,1169110.0,0,0.0,0.0,115,226,320,6,12
2910,2017Q3,12,7,66,66,22,0.0,1169110.0,0,0.0,0.0,116,227,320,7,12
2911,2017Q3,12,8,328,318,22,0.0,1169110.0,0,0.0,0.0,117,228,320,8,12
2912,2017Q3,12,9,654,556,22,0.0,1169110.0,0,0.0,0.0,118,229,320,9,12
2913,2017Q3,13,0,210,206,22,0.0,658130.0,0,0.0,0.0,119,220,321,0,13
2914,2017Q3,13,1,16,16,22,0.0,658130.0,0,0.0,0.0,120,221,321,1,13
2915,2017Q3,13,2,180,180,22,0.0,658130.0,0,0.0,0.0,121,222,321,2,13
2916,2017Q3,13,3,78,74,22,0.0,658130.0,0,0.0,0.0,122,223,321,3,13
2917,2017Q3,13,4,218,218,22,0.0,658130.0,0,0.0,0.0,123,224,321,4,13
2918,2017Q3,13,5,52,52,22,0.0,658130.0,0,0.0,0.0,124,225,321,5,13
2919,2017Q3,13,6,58,52,22,0.0,658130.0,0,0.0,0.0,125,226,321,6,13
2920,2017Q3,13,7,20,20,22,0.0,658130.0,0,0.0,0.0,126,227,321,7,13
2921,2017Q3,13,8,88,88,22,0.0,658130.0,0,0.0,0.0,127,228,321,8,13
2922,2017Q3,13,9,220,206,22,0.0,658130.0,0,0.0,0.0,128,229,321,9,13
2923,2017Q4,0,0,224,220,23,0.0,370410.0,0,0.0,0.0,0,230,322,0,0
2924,2017Q4,0,1,4,4,23,0.0,370410.0,0,0.0,0.0,1,231,322,1,0
2925,2017Q4,0,2,126,118,23,0.0,370410.0,0,0.0,0.0,2,232,322,2,0
2926,2017Q4,0,3,38,34,23,0.0,370410.0,0,0.0,0.0,3,233,322,3,0
2927,2017Q4,0,4,98,98,23,0.0,370410.0,0,0.0,0.0,4,234,322,4,0
2928,2017Q4,0,5,24,24,23,0.0,370410.0,0,0.0,0.0,5,235,322,5,0
2929,2017Q4,0,6,36,34,23,0.0,370410.0,0,0.0,0.0,6,236,322,6,0
2930,2017Q4,0,7,18,18,23,0.0,370410.0,0,0.0,0.0,7,237,322,7,0
2931,2017Q4,0,8,94,92,23,0.0,370410.0,0,0.0,0.0,8,238,322,8,0
2932,2017Q4,0,9,146,140,23,0.0,370410.0,0,0.0,0.0,9,239,322,9,0
2933,2017Q4,1,0,34,34,23,0.0,115020.0,0,0.0,0.0,10,230,323,0,1
2934,2017Q4,1,1,2,2,23,0.0,115020.0,0,0.0,0.0,11,231,323,1,1
2935,2017Q4,1,2,30,30,23,0.0,115020.0,0,0.0,0.0,12,232,323,2,1
2936,2017Q4,1,3,10,10,23,0.0,115020.0,0,0.0,0.0,13,233,323,3,1
2937,2017Q4,1,4,48,48,23,0.0,115020.0,0,0.0,0.0,14,234,323,4,1
2938,2017Q4,1,5,10,10,23,0.0,115020.0,0,0.0,0.0,15,235,323,5,1
2939,2017Q4,1,6,10,10,23,0.0,115020.0,0,0.0,0.0,16,236,323,6,1
2940,2017Q4,1,7,8,8,23,0.0,115020.0,0,0.0,0.0,17,237,323,7,1
2941,2017Q4,1,8,32,32,23,0.0,115020.0,0,0.0,0.0,18,238,323,8,1
2942,2017Q4,1,9,66,56,23,0.0,115020.0,0,0.0,0.0,19,239,323,9,1
2943,2017Q4,2,0,32,32,23,0.0,149200.0,0,0.0,0.0,20,230,324,0,2
2944,2017Q4,2,1,2,2,23,0.0,149200.0,0,0.0,0.0,21,231,324,1,2
2945,2017Q4,2,2,56,52,23,0.0,149200.0,0,0.0,0.0,22,232,324,2,2
2946,2017Q4,2,3,14,12,23,0.0,149200.0,0,0.0,0.0,23,233,324,3,2
2947,2017Q4,2,4,72,72,23,0.0,149200.0,0,0.0,0.0,24,234,324,4,2
2948,2017Q4,2,5,20,20,23,0.0,149200.0,0,0.0,0.0,25,235,324,5,2
2949,2017Q4,2,6,12,12,23,0.0,149200.0,0,0.0,0.0,26,236,324,6,2
2950,2017Q4,2,7,14,14,23,0.0,149200.0,0,0.0,0.0,27,237,324,7,2
2951,2017Q4,2,8,32,32,23,0.0,149200.0,0,0.0,0.0,28,238,324,8,2
2952,2017Q4,2,9,70,50,23,0.0,149200.0,0,0.0,0.0,29,239,324,9,2
2953,2017Q4,3,0,80,78,23,0.0,305580.0,0,0.0,0.0,30,230,325,0,3
2954,2017Q4,3,1,6,6,23,0.0,305580.0,0,0.0,0.0,31,231,325,1,3
2955,2017Q4,3,2,74,74,23,0.0,305580.0,0,0.0,0.0,32,232,325,2,3
2956,2017Q4,3,3,38,36,23,0.0,305580.0,0,0.0,0.0,33,233,325,3,3
2957,2017Q4,3,4,150,146,23,0.0,305580.0,0,0.0,0.0,34,234,325,4,3
2958,2017Q4,3,5,28,28,23,0.0,305580.0,0,0.0,0.0,35,235,325,5,3
2959,2017Q4,3,6,38,38,23,0.0,305580.0,0,0.0,0.0,36,236,325,6,3
2960,2017Q4,3,7,8,6,23,0.0,305580.0,0,0.0,0.0,37,237,325,7,3
2961,2017Q4,3,8,70,70,23,0.0,305580.0,0,0.0,0.0,38,238,325,8,3
2962,2017Q4,3,9,216,204,23,0.0,305580.0,0,0.0,0.0,39,239,325,9,3
2963,2017Q4,4,0,254,228,23,0.0,586380.0,0,0.0,0.0,40,230,326,0,4
2964,2017Q4,4,1,16,14,23,0.0,586380.0,0,0.0,0.0,41,231,326,1,4
2965,2017Q4,4,2,170,156,23,0.0,586380.0,0,0.0,0.0,42,232,326,2,4
2966,2017Q4,4,3,74,64,23,0.0,586380.0,0,0.0,0.0,43,233,326,3,4
2967,2017Q4,4,4,232,226,23,0.0,586380.0,0,0.0,0.0,44,234,326,4,4
2968,2017Q4,4,5,58,54,23,0.0,586380.0,0,0.0,0.0,45,235,326,5,4
2969,2017Q4,4,6,80,70,23,0.0,586380.0,0,0.0,0.0,46,236,326,6,4
2970,2017Q4,4,7,24,22,23,0.0,586380.0,0,0.0,0.0,47,237,326,7,4
2971,2017Q4,4,8,144,142,23,0.0,586380.0,0,0.0,0.0,48,238,326,8,4
2972,2017Q4,4,9,290,210,23,0.0,586380.0,0,0.0,0.0,49,239,326,9,4
2973,2017Q4,5,0,154,154,23,0.0,321990.0,0,0.0,0.0,50,230,327,0,5
2974,2017Q4,5,1,6,6,23,0.0,321990.0,0,0.0,0.0,51,231,327,1,5
2975,2017Q4,5,2,78,74,23,0.0,321990.0,0,0.0,0.0,52,232,327,2,5
2976,2017Q4,5,3,26,26,23,0.0,321990.0,0,0.0,0.0,53,233,327,3,5
2977,2017Q4,5,4,80,80,23,0.0,321990.0,0,0.0,0.0,54,234,327,4,5
2978,2017Q4,5,5,30,30,23,0.0,321990.0,0,0.0,0.0,55,235,327,5,5
2979,2017Q4,5,6,34,32,23,0.0,321990.0,0,0.0,0.0,56,236,327,6,5
2980,2017Q4,5,7,20,18,23,0.0,321990.0,0,0.0,0.0,57,237,327,7,5
2981,2017Q4,5,8,56,56,23,0.0,321990.0,0,0.0,0.0,58,238,327,8,5
2982,2017Q4,5,9,126,100,23,0.0,321990.0,0,0.0,0.0,59,239,327,9,5
2983,2017Q4,6,0,466,464,23,0.0,889450.0,0,0.0,0.0,60,230,328,0,6
2984,2017Q4,6,1,14,14,23,0.0,889450.0,0,0.0,0.0,61,231,328,1,6
2985,2017Q4,6,2,214,202,23,0.0,889450.0,0,0.0,0.0,62,232,328,2,6
2986,2017Q4,6,3,86,86,23,0.0,889450.0,0,0.0,0.0,63,233,328,3,6
2987,2017Q4,6,4,284,282,23,0.0,889450.0,0,0.0,0.0,64,234,328,4,6
2988,2017Q4,6,5,76,76,23,0.0,889450.0,0,0.0,0.0,65,235,328,5,6
2989,2017Q4,6,6,100,100,23,0.0,889450.0,0,0.0,0.0,66,236,328,6,6
